datetime,open,high,low,close,volume,openinterest
2019-11-26 19:00:00,313.92,314.18,313.8,314.03,25215,11768
2019-11-26 20:00:00,314.04,314.08,313.53,313.67,27907,12413
2019-11-26 21:00:00,313.68,313.85,313.62,313.78,25130,11310
2019-11-26 22:00:00,313.78,314.28,313.46,314.02,75260,32534
2019-11-27 16:30:00,314.61,314.7,314.37,314.61,27100,12144
2019-11-27 17:00:00,314.62,314.76,314.37,314.68,33308,18279
2019-11-27 18:00:00,314.68,314.89,314.5,314.85,24302,13146
2019-11-27 19:00:00,314.86,315.01,314.84,314.94,21996,11246
2019-11-27 20:00:00,314.94,315.42,314.9,315.3,33295,15624
2019-11-27 21:00:00,315.29,315.44,315.21,315.34,20449,9993
2019-11-27 22:00:00,315.34,315.47,315.23,315.44,71733,27291
2019-11-29 16:30:00,314.86,315.13,314.58,314.98,30132,12929
2019-11-29 17:00:00,314.97,315.12,314.8,314.87,33463,15136
2019-11-29 18:00:00,314.87,314.89,314.42,314.75,31536,13092
2019-11-29 19:00:00,314.75,314.82,314.06,314.28,85690,34825
2019-12-02 16:30:00,314.59,314.66,313.02,313.1,53598,24573
2019-12-02 17:00:00,313.07,313.09,311.27,311.49,123995,64537
2019-12-02 18:00:00,311.5,312.06,311.17,311.97,64968,35018
2019-12-02 19:00:00,311.97,312.28,311.36,311.46,63923,36154
2019-12-02 20:00:00,311.46,312.19,311.41,312.04,34290,18924
2019-12-02 21:00:00,312.04,312.6,311.95,312.4,50134,24180
2019-12-02 22:00:00,312.39,312.44,311.48,311.6,120757,56377
2019-12-03 16:30:00,308.65,308.77,307.13,308.15,123383,57405
2019-12-03 17:00:00,308.15,308.57,307.37,307.98,116242,60094
2019-12-03 18:00:00,307.97,308.43,307.59,308.2,76479,33786
2019-12-03 19:00:00,308.21,308.54,307.92,308.45,38544,18646
2019-12-03 20:00:00,308.45,309.13,308.41,308.79,54316,23068
2019-12-03 21:00:00,308.79,308.96,308.32,308.69,43325,19979
2019-12-03 22:00:00,308.7,309.64,308.52,309.49,114254,52507
2019-12-04 16:30:00,310.69,311.83,310.32,311.66,64564,25120
2019-12-04 17:00:00,311.67,311.94,311.36,311.8,61058,32303
2019-12-04 18:00:00,311.8,311.97,311.44,311.59,36333,18466
2019-12-04 19:00:00,311.59,311.71,311.31,311.68,26492,12611
2019-12-04 20:00:00,311.68,311.71,311.44,311.68,16411,8162
2019-12-04 21:00:00,311.68,312.12,311.66,312.03,40456,20248
2019-12-04 22:00:00,312.03,312.06,311.37,311.47,78967,36810
2019-12-05 16:30:00,312.24,312.25,311.35,311.45,30318,13277
2019-12-05 17:00:00,311.43,311.48,310.58,311.36,59136,24705
2019-12-05 18:00:00,311.36,311.61,311.04,311.3,27732,13617
2019-12-05 19:00:00,311.29,311.49,311.06,311.25,17255,7256
2019-12-05 20:00:00,311.25,311.72,311.17,311.57,26789,11910
2019-12-05 21:00:00,311.57,311.99,311.11,311.58,48510,21603
2019-12-05 22:00:00,311.59,312.2,311.54,312.04,72612,32063
2019-12-06 16:30:00,314.1,314.72,314.1,314.64,44795,21604
2019-12-06 17:00:00,314.63,315.06,314.42,314.92,61237,29710
2019-12-06 18:00:00,314.92,315.28,314.86,315.11,46656,18489
2019-12-06 19:00:00,315.11,315.29,315.03,315.22,24375,10955
2019-12-06 20:00:00,315.22,315.31,315.06,315.07,18965,8534
2019-12-06 21:00:00,315.06,315.16,314.91,314.96,24285,10496
2019-12-06 22:00:00,314.95,315.26,314.67,314.83,78424,31002
2019-12-09 16:30:00,314.42,315.12,314.4,314.95,27538,12645
2019-12-09 17:00:00,314.96,315.18,314.86,315.02,30897,13450
2019-12-09 18:00:00,315.02,315.02,314.56,314.59,25185,11934
2019-12-09 19:00:00,314.59,314.71,314.32,314.53,22724,10468
2019-12-09 20:00:00,314.53,314.58,314.31,314.43,21278,10546
2019-12-09 21:00:00,314.44,314.46,313.94,314.3,29722,14197
2019-12-09 22:00:00,314.31,314.45,313.8,313.87,67616,30121
2019-12-10 16:30:00,313.83,313.86,312.81,313.5,48897,22722
2019-12-10 17:00:00,313.5,314.44,313.43,314.31,50992,24016
2019-12-10 18:00:00,314.31,314.55,313.58,314.0,49640,26614
2019-12-10 19:00:00,313.99,314.04,313.55,313.94,27935,13195
2019-12-10 20:00:00,313.94,314.14,313.78,313.84,18352,8583
2019-12-10 21:00:00,313.84,314.17,313.78,313.91,23768,11247
2019-12-10 22:00:00,313.92,314.05,313.03,313.55,89101,39794
2019-12-11 16:30:00,314.05,314.44,313.7,314.44,24631,11735
2019-12-11 17:00:00,314.43,314.55,313.83,313.87,36347,19599
2019-12-11 18:00:00,313.85,314.08,313.62,313.75,23478,12962
2019-12-11 19:00:00,313.74,313.85,313.61,313.8,19263,9556
2019-12-11 20:00:00,313.79,313.91,313.59,313.88,25224,12146
2019-12-11 21:00:00,313.87,314.66,313.7,314.63,67953,35803
2019-12-11 22:00:00,314.64,314.7,314.09,314.41,90449,39308
2019-12-12 16:30:00,314.43,316.87,314.17,316.85,93123,48934
2019-12-12 17:00:00,316.85,317.99,316.77,317.34,169426,72282
2019-12-12 18:00:00,317.35,317.41,315.61,316.16,66980,38001
2019-12-12 19:00:00,316.17,316.38,315.33,316.0,55152,29252
2019-12-12 20:00:00,316.0,316.53,315.97,316.2,32289,16612
2019-12-12 21:00:00,316.21,317.32,315.76,316.71,117353,56389
2019-12-12 22:00:00,316.71,317.68,316.62,317.13,167989,63633
2019-12-13 16:30:00,316.87,317.49,316.35,317.31,61823,31345
2019-12-13 17:00:00,317.31,318.67,316.51,316.55,229976,131341
2019-12-13 18:00:00,316.54,317.18,316.02,317.12,74423,38764
2019-12-13 19:00:00,317.11,317.51,316.94,317.49,51940,27745
2019-12-13 20:00:00,317.49,317.56,317.19,317.43,66644,22403
2019-12-13 21:00:00,317.43,317.5,317.08,317.3,38752,19226
2019-12-13 22:00:00,317.3,317.5,317.15,317.27,90289,38827
2019-12-16 16:30:00,319.18,319.72,319.17,319.4,83067,24774
2019-12-16 17:00:00,319.41,320.06,319.39,319.88,59867,27204
2019-12-16 18:00:00,319.88,320.05,319.74,320.0,68961,30357
2019-12-16 19:00:00,320.0,320.15,319.95,319.98,32657,14119
2019-12-16 20:00:00,319.98,320.12,319.85,320.05,29969,12579
2019-12-16 21:00:00,320.05,320.14,319.62,319.69,35042,16339
2019-12-16 22:00:00,319.68,319.9,319.49,319.51,113671,45819
2019-12-17 16:30:00,319.92,320.25,319.53,319.59,37648,17894
2019-12-17 17:00:00,319.58,320.12,319.53,319.7,38956,19616
2019-12-17 18:00:00,319.71,319.96,319.61,319.91,26702,13528
2019-12-17 19:00:00,319.91,320.07,319.88,320.02,21026,12157
2019-12-17 20:00:00,320.02,320.03,319.51,319.89,21785,11078
2019-12-17 21:00:00,319.89,319.99,319.67,319.84,57236,23342
2019-12-17 22:00:00,319.83,319.94,319.48,319.56,87078,36918
2019-12-18 16:30:00,320.01,320.2,319.72,319.72,52326,20879
2019-12-18 17:00:00,319.73,320.07,319.53,320.0,37856,20429
2019-12-18 18:00:00,319.99,320.25,319.79,319.81,31512,15340
2019-12-18 19:00:00,319.81,319.98,319.76,319.83,16707,8856
2019-12-18 20:00:00,319.84,320.02,319.81,320.0,20864,9951
2019-12-18 21:00:00,320.01,320.07,319.81,320.04,25996,13288
2019-12-18 22:00:00,320.04,320.06,319.53,319.57,90941,38490
2019-12-19 16:30:00,319.79,320.1,319.75,319.96,29220,12231
2019-12-19 17:00:00,319.95,320.25,319.82,320.13,49474,20940
2019-12-19 18:00:00,320.13,320.7,320.12,320.51,46387,19929
2019-12-19 19:00:00,320.5,320.78,320.48,320.54,29383,13435
2019-12-19 20:00:00,320.54,320.82,320.45,320.79,30590,13443
2019-12-19 21:00:00,320.79,320.98,320.74,320.86,38951,17709
2019-12-19 22:00:00,320.85,320.96,320.42,320.92,120664,44560
2019-12-20 16:30:00,320.46,320.9,320.37,320.59,106563,39790
2019-12-20 17:00:00,320.59,320.96,320.5,320.9,61338,26739
2019-12-20 18:00:00,320.9,321.37,320.88,321.16,63324,25509
2019-12-20 19:00:00,321.15,321.25,321.0,321.13,32224,12845
2019-12-20 20:00:00,321.13,321.27,321.06,321.09,32799,13809
2019-12-20 21:00:00,321.09,321.45,320.96,321.36,64885,24132
2019-12-20 22:00:00,321.36,321.37,320.84,320.96,160653,59076
2019-12-23 16:30:00,321.59,321.63,321.21,321.31,43044,16979
2019-12-23 17:00:00,321.33,321.6,321.24,321.57,43643,18519
2019-12-23 18:00:00,321.57,321.65,321.43,321.51,30584,13316
2019-12-23 19:00:00,321.5,321.52,321.28,321.38,23041,10998
2019-12-23 20:00:00,321.38,321.52,321.31,321.38,17570,8828
2019-12-23 21:00:00,321.38,321.51,321.35,321.44,31644,13477
2019-12-23 22:00:00,321.44,321.46,321.06,321.24,67615,29639
2019-12-24 16:30:00,321.47,321.52,320.9,321.04,30781,12743
2019-12-24 17:00:00,321.04,321.29,321.02,321.14,28118,13026
2019-12-24 18:00:00,321.16,321.28,321.12,321.15,28601,13572
2019-12-24 19:00:00,321.15,321.28,321.05,321.26,34716,17109
2019-12-26 16:30:00,321.66,322.14,321.64,321.99,19914,8796
2019-12-26 17:00:00,321.99,322.36,321.98,322.29,23022,11973
2019-12-26 18:00:00,322.29,322.47,322.2,322.29,22472,10824
2019-12-26 19:00:00,322.28,322.29,321.99,322.2,19403,9229
2019-12-26 20:00:00,322.21,322.39,322.17,322.34,12598,5819
2019-12-26 21:00:00,322.34,322.44,322.19,322.2,16037,7054
2019-12-26 22:00:00,322.2,322.93,322.02,322.91,72104,28318
2019-12-27 16:30:00,323.74,323.8,322.51,322.55,38898,16883
2019-12-27 17:00:00,322.55,323.26,322.48,323.21,43444,19679
2019-12-27 18:00:00,323.22,323.48,323.2,323.28,31188,14171
2019-12-27 19:00:00,323.28,323.37,323.03,323.25,17747,9022
2019-12-27 20:00:00,323.25,323.3,322.85,322.91,17129,8273
2019-12-27 21:00:00,322.92,323.3,322.91,323.25,32852,14484
2019-12-27 22:00:00,323.24,323.25,322.28,322.88,87035,37423
2019-12-30 16:30:00,322.96,323.1,321.29,321.47,69764,29137
2019-12-30 17:00:00,321.47,321.63,320.55,321.21,66391,32134
2019-12-30 18:00:00,321.22,321.6,320.85,321.47,38804,17587
2019-12-30 19:00:00,321.46,322.06,321.43,321.83,32078,14739
2019-12-30 20:00:00,321.83,321.91,321.51,321.73,26191,11981
2019-12-30 21:00:00,321.74,321.75,321.1,321.15,35165,15563
2019-12-30 22:00:00,321.15,321.43,320.7,321.11,84991,35795
2019-12-31 16:30:00,320.52,321.54,320.15,321.28,35626,15354
2019-12-31 17:00:00,321.28,321.35,320.41,320.42,40404,21071
2019-12-31 18:00:00,320.41,320.88,320.3,320.61,28407,14453
2019-12-31 19:00:00,320.61,320.77,320.41,320.67,25167,12159
2019-12-31 20:00:00,320.67,320.94,320.65,320.92,23084,10199
2019-12-31 21:00:00,320.92,321.09,320.74,320.94,26161,12757
2019-12-31 22:00:00,320.94,322.13,320.89,321.89,131524,53289
2020-01-02 16:30:00,323.55,324.03,323.41,323.87,54280,22963
2020-01-02 17:00:00,323.87,323.9,322.61,323.25,57171,29829
2020-01-02 18:00:00,323.26,323.36,322.53,323.05,43561,23053
2020-01-02 19:00:00,323.06,323.46,322.92,323.36,32459,16651
2020-01-02 20:00:00,323.37,323.37,322.96,323.17,26723,15006
2020-01-02 21:00:00,323.17,323.87,323.13,323.78,58570,28800
2020-01-02 22:00:00,323.78,324.85,323.72,324.84,130353,55670
2020-01-03 16:30:00,321.13,322.95,321.1,322.75,78652,36114
2020-01-03 17:00:00,322.61,323.1,322.03,322.5,80607,42446
2020-01-03 18:00:00,322.5,323.23,322.12,323.14,41172,21338
2020-01-03 19:00:00,323.14,323.64,323.12,323.42,37126,18070
2020-01-03 20:00:00,323.42,323.55,322.32,322.94,62310,29302
2020-01-03 21:00:00,322.94,323.31,322.57,323.25,35568,17974
2020-01-03 22:00:00,323.25,323.55,322.42,322.44,138162,58642
2020-01-06 16:30:00,320.49,321.75,320.36,321.6,58154,24021
2020-01-06 17:00:00,321.6,322.49,321.47,322.22,43267,22743
2020-01-06 18:00:00,322.23,322.56,322.08,322.27,34344,17585
2020-01-06 19:00:00,322.28,322.5,322.14,322.39,26665,13604
2020-01-06 20:00:00,322.39,322.88,322.35,322.75,29650,14647
2020-01-06 21:00:00,322.75,323.21,322.6,322.99,38167,18246
2020-01-06 22:00:00,323.0,323.73,322.89,323.67,127058,53286
2020-01-07 16:30:00,323.02,323.29,322.24,322.56,52642,23202
2020-01-07 17:00:00,322.58,323.37,322.45,323.25,45563,23771
2020-01-07 18:00:00,323.26,323.54,322.73,322.85,29823,14828
2020-01-07 19:00:00,322.85,323.06,322.71,322.9,17688,9748
2020-01-07 20:00:00,322.9,323.15,322.88,323.15,20091,9281
2020-01-07 21:00:00,323.15,323.17,322.64,322.99,27404,14676
2020-01-07 22:00:00,322.99,323.36,322.5,322.76,85433,38319
2020-01-08 16:30:00,322.95,323.85,322.67,323.71,38108,17775
2020-01-08 17:00:00,323.73,323.98,322.88,323.3,43374,22867
2020-01-08 18:00:00,323.31,325.22,323.1,324.81,97338,46283
2020-01-08 19:00:00,324.81,325.08,324.71,324.89,39047,19686
2020-01-08 20:00:00,324.89,324.97,324.56,324.61,28489,13886
2020-01-08 21:00:00,324.63,325.26,324.63,325.25,41816,19791
2020-01-08 22:00:00,325.25,325.78,324.23,324.41,173529,72838
2020-01-09 16:30:00,326.15,326.47,325.65,326.01,50207,22653
2020-01-09 17:00:00,325.99,326.56,325.71,326.46,34737,17376
2020-01-09 18:00:00,326.47,326.6,326.09,326.52,35362,18266
2020-01-09 19:00:00,326.53,326.61,325.52,326.04,43473,21233
2020-01-09 20:00:00,326.05,326.44,325.75,326.19,36416,18149
2020-01-09 21:00:00,326.19,326.73,326.17,326.5,42612,20750
2020-01-09 22:00:00,326.49,326.68,326.11,326.62,80470,35399
2020-01-10 16:30:00,327.31,327.44,326.57,327.16,34603,15674
2020-01-10 17:00:00,327.16,327.46,326.92,327.21,51485,25052
2020-01-10 18:00:00,327.21,327.31,326.41,326.56,33355,17676
2020-01-10 19:00:00,326.59,326.63,325.93,326.5,40052,19784
2020-01-10 20:00:00,326.5,326.89,326.46,326.77,22289,11544
2020-01-10 21:00:00,326.76,326.8,326.04,326.29,30967,15261
2020-01-10 22:00:00,326.29,326.32,325.2,325.7,105975,48475
2020-01-13 16:30:00,326.4,326.72,325.92,326.65,39743,19632
2020-01-13 17:00:00,326.65,326.94,326.3,326.86,37055,18122
2020-01-13 18:00:00,326.85,327.29,326.73,327.27,42151,22146
2020-01-13 19:00:00,327.27,327.55,327.25,327.31,30297,14183
2020-01-13 20:00:00,327.31,327.46,327.19,327.23,21952,11302
2020-01-13 21:00:00,327.23,327.6,327.13,327.55,29545,14066
2020-01-13 22:00:00,327.55,327.96,327.34,327.96,76957,35178
2020-01-14 16:30:00,327.48,327.75,327.06,327.13,60633,22767
2020-01-14 17:00:00,327.13,327.8,327.04,327.55,49572,25013
2020-01-14 18:00:00,327.55,327.98,327.5,327.97,24571,14330
2020-01-14 19:00:00,327.98,328.4,327.9,328.29,22425,11454
2020-01-14 20:00:00,328.29,328.62,327.39,327.61,80723,43070
2020-01-14 21:00:00,327.62,328.06,326.84,327.59,96568,47409
2020-01-14 22:00:00,327.59,327.74,326.98,327.45,109860,50956
2020-01-15 16:30:00,327.34,328.66,327.3,328.59,39805,19229
2020-01-15 17:00:00,328.61,328.9,328.29,328.89,44995,24857
2020-01-15 18:00:00,328.89,329.02,328.33,328.64,50668,25637
2020-01-15 19:00:00,328.65,328.87,328.1,328.16,37758,19260
2020-01-15 20:00:00,328.16,328.27,327.73,327.93,58365,25938
2020-01-15 21:00:00,327.93,328.66,327.88,328.25,69702,29754
2020-01-15 22:00:00,328.26,328.29,327.26,328.17,121052,53372
2020-01-16 16:30:00,329.7,329.99,329.46,329.68,48439,20566
2020-01-16 17:00:00,329.67,330.03,329.51,329.68,53842,25417
2020-01-16 18:00:00,329.69,329.92,329.45,329.84,35867,17823
2020-01-16 19:00:00,329.84,330.0,329.74,329.89,20199,10615
2020-01-16 20:00:00,329.9,330.14,329.81,330.08,25361,13010
2020-01-16 21:00:00,330.08,330.14,329.89,329.97,27066,13896
2020-01-16 22:00:00,329.97,330.91,329.92,330.91,119256,45827
2020-01-17 16:30:00,331.69,331.76,331.18,331.68,45779,20170
2020-01-17 17:00:00,331.67,331.82,331.31,331.48,43810,22661
2020-01-17 18:00:00,331.48,331.64,331.07,331.55,65123,29524
2020-01-17 19:00:00,331.55,331.82,331.46,331.53,41069,18188
2020-01-17 20:00:00,331.53,331.79,331.5,331.66,18849,9765
2020-01-17 21:00:00,331.66,331.79,331.49,331.72,24583,11733
2020-01-17 22:00:00,331.71,332.18,331.3,332.01,154964,57743
2020-01-21 16:30:00,330.89,331.56,330.86,331.25,65296,26275
2020-01-21 17:00:00,331.24,331.54,330.95,331.17,57550,23994
2020-01-21 18:00:00,331.17,332.08,331.14,331.99,44160,21020
2020-01-21 19:00:00,331.99,332.18,331.9,332.02,21628,11211
2020-01-21 20:00:00,332.02,332.09,330.95,331.0,67366,31569
2020-01-21 21:00:00,331.0,331.5,330.82,331.4,53043,25249
2020-01-21 22:00:00,331.4,331.76,331.02,331.32,99691,41621
2020-01-22 16:30:00,332.24,332.77,332.0,332.66,42212,18092
2020-01-22 17:00:00,332.66,332.95,332.28,332.36,54630,23686
2020-01-22 18:00:00,332.36,332.4,331.84,332.04,47836,22229
2020-01-22 19:00:00,332.04,332.18,331.65,332.16,23489,11838
2020-01-22 20:00:00,332.15,332.4,332.05,332.06,19254,9775
2020-01-22 21:00:00,332.06,332.28,331.92,332.05,24464,11540
2020-01-22 22:00:00,332.04,332.05,331.17,331.39,88999,44205
2020-01-23 16:30:00,330.64,330.81,329.41,330.32,67168,30966
2020-01-23 17:00:00,330.31,330.83,330.08,330.29,55050,26315
2020-01-23 18:00:00,330.27,330.39,329.61,330.17,38393,18894
2020-01-23 19:00:00,330.16,330.68,330.01,330.32,25058,12274
2020-01-23 20:00:00,330.31,331.21,330.21,331.2,39629,19591
2020-01-23 21:00:00,331.2,331.71,331.14,331.69,52731,24158
2020-01-23 22:00:00,331.69,331.92,331.44,331.74,91336,41354
2020-01-24 16:30:00,332.44,332.53,331.75,332.21,36558,17055
2020-01-24 17:00:00,332.22,332.24,330.83,331.16,69495,34602
2020-01-24 18:00:00,331.17,331.55,329.94,329.97,73221,36769
2020-01-24 19:00:00,329.96,329.97,328.69,329.79,105110,51088
2020-01-24 20:00:00,329.79,329.8,328.03,328.46,65196,31809
2020-01-24 21:00:00,328.47,328.63,327.36,328.61,104352,50756
2020-01-24 22:00:00,328.61,329.26,327.84,328.76,157282,76607
2020-01-27 16:30:00,323.03,324.69,322.66,324.49,116396,54418
2020-01-27 17:00:00,324.47,324.62,323.29,323.87,88227,46144
2020-01-27 18:00:00,323.86,324.43,323.31,324.2,67032,35496
2020-01-27 19:00:00,324.2,325.12,323.98,324.69,57536,29099
2020-01-27 20:00:00,324.67,325.07,324.44,324.62,42165,22847
2020-01-27 21:00:00,324.62,324.99,323.89,324.22,65002,32146
2020-01-27 22:00:00,324.22,324.55,323.45,323.52,163904,73104
2020-01-28 16:30:00,325.06,325.49,324.55,325.11,57019,24796
2020-01-28 17:00:00,325.12,327.02,325.11,326.86,92895,41502
2020-01-28 18:00:00,326.85,327.26,326.44,327.21,52799,26166
2020-01-28 19:00:00,327.22,327.46,327.0,327.12,35640,16259
2020-01-28 20:00:00,327.11,327.19,326.63,327.09,32786,15851
2020-01-28 21:00:00,327.09,327.85,327.09,327.43,58546,26677
2020-01-28 22:00:00,327.44,327.69,326.79,326.89,127785,55265
2020-01-29 16:30:00,328.38,328.47,327.15,327.27,41374,18583
2020-01-29 17:00:00,327.28,327.89,326.4,327.82,76889,36338
2020-01-29 18:00:00,327.82,328.07,327.6,327.92,31350,16530
2020-01-29 19:00:00,327.91,328.08,327.77,327.83,20803,10988
2020-01-29 20:00:00,327.83,328.31,327.67,328.04,20866,10923
2020-01-29 21:00:00,328.04,328.63,327.74,327.78,48850,26437
2020-01-29 22:00:00,327.78,327.89,326.55,326.62,142138,63234
2020-01-30 16:30:00,324.36,325.89,324.3,325.19,60492,28601
2020-01-30 17:00:00,325.19,325.87,323.54,323.73,78207,38343
2020-01-30 18:00:00,323.72,325.7,323.64,325.17,66134,34480
2020-01-30 19:00:00,325.18,325.35,323.86,324.27,77469,38438
2020-01-30 20:00:00,324.28,324.72,324.04,324.54,38649,19553
2020-01-30 21:00:00,324.55,326.17,324.45,325.88,98478,48732
2020-01-30 22:00:00,325.89,327.91,325.74,327.66,152089,71818
2020-01-31 16:30:00,326.99,327.17,325.43,326.05,66279,33072
2020-01-31 17:00:00,326.03,326.04,323.76,323.95,101000,52970
2020-01-31 18:00:00,323.96,324.34,322.63,324.1,121943,64166
2020-01-31 19:00:00,324.1,324.1,322.11,322.69,122686,63734
2020-01-31 20:00:00,322.69,323.15,321.65,322.47,84763,43953
2020-01-31 21:00:00,322.48,323.23,322.18,322.49,84471,41940
2020-01-31 22:00:00,322.5,322.75,320.73,321.75,265231,132006
2020-02-03 16:30:00,323.35,325.24,323.22,325.16,61432,28847
2020-02-03 17:00:00,325.17,326.16,324.92,325.18,111873,58116
2020-02-03 18:00:00,325.19,325.53,323.72,324.27,92339,40509
2020-02-03 19:00:00,324.25,324.93,323.91,324.85,42489,21880
2020-02-03 20:00:00,324.85,324.92,324.05,324.62,35641,19130
2020-02-03 21:00:00,324.62,324.74,323.97,324.53,43410,21663
2020-02-03 22:00:00,324.52,325.01,323.9,324.14,106698,51604
2020-02-04 16:30:00,328.07,328.95,327.72,328.73,78914,33756
2020-02-04 17:00:00,328.75,329.36,328.28,328.97,68995,35494
2020-02-04 18:00:00,328.96,329.9,328.86,329.59,50080,25048
2020-02-04 19:00:00,329.59,329.88,329.48,329.74,35464,20300
2020-02-04 20:00:00,329.75,329.82,329.1,329.64,32331,16722
2020-02-04 21:00:00,329.65,330.01,329.51,329.72,40518,19587
2020-02-04 22:00:00,329.72,329.87,328.88,329.1,94891,45989
2020-02-05 16:30:00,332.27,332.43,331.26,331.99,67001,31713
2020-02-05 17:00:00,332.0,332.36,330.67,331.56,92416,49458
2020-02-05 18:00:00,331.57,332.0,331.13,331.98,45997,25340
2020-02-05 19:00:00,331.98,332.26,331.86,331.92,28456,15234
2020-02-05 20:00:00,331.91,332.27,331.62,332.1,30146,16157
2020-02-05 21:00:00,332.11,332.75,331.76,332.67,44490,23490
2020-02-05 22:00:00,332.67,333.09,332.2,332.82,123694,58436
2020-02-06 16:30:00,333.92,334.06,332.8,333.73,56078,25105
2020-02-06 17:00:00,333.73,333.95,332.94,333.5,50187,26047
2020-02-06 18:00:00,333.51,334.06,333.32,333.47,35694,19301
2020-02-06 19:00:00,333.46,334.13,333.42,334.06,28299,13833
2020-02-06 20:00:00,334.06,334.19,333.51,333.87,24365,12825
2020-02-06 21:00:00,333.87,334.11,333.71,333.77,39483,19403
2020-02-06 22:00:00,333.78,334.09,333.49,333.97,66120,31841
2020-02-07 16:30:00,332.82,333.0,331.96,332.29,58702,26335
2020-02-07 17:00:00,332.29,333.19,331.93,332.83,63503,30149
2020-02-07 18:00:00,332.84,333.62,332.6,333.18,39012,19970
2020-02-07 19:00:00,333.19,333.49,333.02,333.21,21825,11476
2020-02-07 20:00:00,333.21,333.21,332.27,332.27,44475,21171
2020-02-07 21:00:00,332.28,332.41,331.6,332.35,66227,29750
2020-02-07 22:00:00,332.36,332.64,331.83,332.2,88683,40501
2020-02-10 16:30:00,331.23,332.79,331.19,332.78,48548,19765
2020-02-10 17:00:00,332.79,333.7,332.74,333.32,51537,24607
2020-02-10 18:00:00,333.32,333.71,333.13,333.38,32773,15910
2020-02-10 19:00:00,333.37,333.38,332.88,333.05,28184,13538
2020-02-10 20:00:00,333.05,333.37,333.0,333.19,21532,10871
2020-02-10 21:00:00,333.19,333.82,333.01,333.8,25045,12663
2020-02-10 22:00:00,333.8,334.72,333.77,334.69,82567,38121
2020-02-11 16:30:00,336.17,336.29,335.51,336.01,52474,23489
2020-02-11 17:00:00,336.01,337.02,336.01,336.55,72172,31919
2020-02-11 18:00:00,336.56,336.71,335.62,335.86,61667,29906
2020-02-11 19:00:00,335.85,336.3,335.76,336.29,26133,12861
2020-02-11 20:00:00,336.28,336.48,335.62,335.87,34040,16064
2020-02-11 21:00:00,335.87,335.93,335.29,335.5,42632,21242
2020-02-11 22:00:00,335.51,335.69,334.75,335.28,91459,43165
2020-02-12 16:30:00,336.83,337.28,336.61,337.0,50078,22925
2020-02-12 17:00:00,337.01,337.2,336.43,336.58,42436,23803
2020-02-12 18:00:00,336.58,337.2,336.58,336.99,32145,18029
2020-02-12 19:00:00,337.0,337.23,336.8,337.0,26944,14037
2020-02-12 20:00:00,337.0,337.05,336.53,336.99,32258,15323
2020-02-12 21:00:00,336.99,337.32,336.93,337.2,21957,11163
2020-02-12 22:00:00,337.19,337.65,336.92,337.41,68584,32866
2020-02-13 16:30:00,335.86,336.85,335.56,336.12,52453,24180
2020-02-13 17:00:00,336.13,337.13,335.6,337.08,61793,30982
2020-02-13 18:00:00,337.07,337.63,336.9,337.3,42721,21442
2020-02-13 19:00:00,337.29,337.73,337.19,337.2,29616,15042
2020-02-13 20:00:00,337.2,338.0,337.01,337.88,35443,18429
2020-02-13 21:00:00,337.87,338.12,337.56,337.88,35061,18010
2020-02-13 22:00:00,337.87,338.0,336.77,337.08,122216,50170
2020-02-14 16:30:00,337.46,337.65,336.92,337.03,34290,14305
2020-02-14 17:00:00,337.03,337.54,336.68,337.51,39730,18479
2020-02-14 18:00:00,337.51,337.73,337.23,337.29,24379,12627
2020-02-14 19:00:00,337.28,337.37,336.65,336.8,46160,18631
2020-02-14 20:00:00,336.81,337.0,336.49,336.59,60666,23620
2020-02-14 21:00:00,336.58,337.24,336.2,336.88,92976,39676
2020-02-14 22:00:00,336.87,337.61,336.54,337.6,94566,40943
2020-02-18 16:30:00,336.52,337.12,336.4,336.98,59517,22671
2020-02-18 17:00:00,336.98,337.1,335.94,336.38,64888,31179
2020-02-18 18:00:00,336.38,336.47,335.23,335.25,69468,32972
2020-02-18 19:00:00,335.26,336.25,335.21,336.16,37079,18088
2020-02-18 20:00:00,336.17,336.5,336.06,336.22,26078,13756
2020-02-18 21:00:00,336.23,336.99,335.96,336.9,57587,27007
2020-02-18 22:00:00,336.92,337.17,336.41,336.71,83358,39314
2020-02-19 16:30:00,337.77,338.42,337.48,338.14,50482,23641
2020-02-19 17:00:00,338.14,338.51,337.94,338.43,36359,17912
2020-02-19 18:00:00,338.43,338.84,338.4,338.67,30064,15314
2020-02-19 19:00:00,338.66,338.92,338.55,338.74,21830,10125
2020-02-19 20:00:00,338.74,338.84,338.54,338.64,18353,9478
2020-02-19 21:00:00,338.64,339.08,338.48,338.86,30921,15155
2020-02-19 22:00:00,338.86,338.92,338.21,338.31,95431,42898
2020-02-20 16:30:00,337.75,338.42,337.55,338.25,39336,18792
2020-02-20 17:00:00,338.26,338.64,338.16,338.38,36003,18163
2020-02-20 18:00:00,338.39,338.4,333.68,335.48,199375,95491
2020-02-20 19:00:00,335.47,335.77,334.58,335.73,90929,43807
2020-02-20 20:00:00,335.71,336.63,335.5,335.85,58469,27864
2020-02-20 21:00:00,335.86,337.13,335.85,336.7,57291,27691
2020-02-20 22:00:00,336.71,337.25,336.1,336.97,80901,40816
2020-02-21 16:30:00,335.47,335.81,333.43,334.1,124206,54331
2020-02-21 17:00:00,334.09,334.59,333.02,333.84,159823,80219
